"","userid","version","sum_gamerounds","retention_1","retention_7"
"62073",8338540,"gate_40",62,"True","False"
"62074",1259909,"gate_40",0,"False","False"
"62075",170510,"gate_40",5,"False","False"
"62076",3803502,"gate_40",75,"True","True"
"62077",144571,"gate_40",87,"True","True"
"62078",775734,"gate_40",0,"False","False"
"62079",9860810,"gate_40",1,"False","False"
"62080",8911273,"gate_40",14,"False","False"
"62081",5203099,"gate_40",1,"False","False"
"62082",949632,"gate_40",394,"True","True"
"62083",8467581,"gate_40",1,"False","False"
"62084",390041,"gate_40",0,"False","False"
"62085",3136982,"gate_40",34,"True","False"
"62086",5154159,"gate_40",36,"True","True"
"62087",9663493,"gate_40",1,"False","False"
"62088",5350466,"gate_40",13,"True","False"
"62089",958549,"gate_40",84,"True","True"
"62090",9964085,"gate_40",1,"False","False"
"62091",1311402,"gate_40",165,"True","True"
"62092",7547066,"gate_40",65,"True","False"
"62093",3736066,"gate_40",11,"False","False"
"62094",7009673,"gate_40",0,"False","False"
"62095",6102960,"gate_40",48,"True","False"
"62096",2855411,"gate_40",3,"False","False"
"62097",3983084,"gate_40",30,"False","False"
"62098",3042565,"gate_40",230,"True","True"
"62099",66947,"gate_40",13,"True","False"
"62100",1837616,"gate_40",1,"False","False"
"62101",3306272,"gate_40",23,"True","False"
"62102",2228509,"gate_40",14,"False","False"
"62103",3161001,"gate_40",30,"True","False"
"62104",3494319,"gate_40",9,"False","True"
"62105",6372094,"gate_40",3,"False","False"
"62106",6534218,"gate_40",4,"False","False"
"62107",7702857,"gate_40",32,"True","False"
"62108",1970755,"gate_40",0,"False","False"
"62109",6119242,"gate_40",5,"False","False"
"62110",4711733,"gate_40",136,"True","False"
"62111",9317162,"gate_40",51,"True","False"
"62112",9540077,"gate_40",4,"False","False"
"62113",1062802,"gate_40",6,"False","False"
"62114",2384719,"gate_40",3,"False","False"
"62115",8148902,"gate_40",1,"False","False"
"62116",5984935,"gate_40",81,"True","False"
"62117",1730241,"gate_40",25,"True","False"
"62118",7299256,"gate_40",28,"True","False"
"62119",3388341,"gate_40",16,"True","False"
"62120",9838398,"gate_40",8,"False","False"
"62121",6513134,"gate_40",11,"False","False"
"62122",7912738,"gate_40",105,"True","True"
"62123",3544821,"gate_40",14,"False","False"
"62124",3447592,"gate_40",3,"False","False"
"62125",5818340,"gate_40",2,"False","False"
"62126",6232643,"gate_40",7,"False","False"
"62127",1034493,"gate_40",14,"False","False"
"62128",2644128,"gate_40",16,"False","True"
"62129",4107329,"gate_40",6,"False","False"
"62130",4414068,"gate_40",137,"True","False"
"62131",7471802,"gate_40",3,"False","False"
"62132",3329604,"gate_40",80,"False","False"
"62133",3503431,"gate_40",2,"True","True"
"62134",12951,"gate_40",2,"False","False"
"62135",2050141,"gate_40",61,"True","False"
"62136",3601070,"gate_40",30,"True","True"
"62137",6291886,"gate_40",25,"True","False"
"62138",8302747,"gate_40",55,"True","True"
"62139",1000919,"gate_40",5,"False","False"
"62140",324252,"gate_40",8,"False","False"
"62141",2391395,"gate_40",1,"False","False"
"62142",3742630,"gate_40",340,"True","True"
"62143",4512223,"gate_40",11,"True","False"
"62144",4550700,"gate_40",457,"True","True"
"62145",7711092,"gate_40",145,"True","True"
"62146",3550901,"gate_40",12,"True","False"
"62147",2106562,"gate_40",3,"False","False"
"62148",3032436,"gate_40",5,"False","False"
"62149",3457961,"gate_40",3,"False","False"
"62150",2050445,"gate_40",55,"True","False"
"62151",4111962,"gate_40",19,"True","False"
"62152",1575529,"gate_40",86,"True","True"
"62153",3720447,"gate_40",5,"True","False"
"62154",9560161,"gate_40",12,"False","False"
"62155",9962915,"gate_40",15,"True","False"
"62156",7606712,"gate_40",37,"True","False"
"62157",6883270,"gate_40",20,"True","True"
"62158",8295376,"gate_40",0,"False","False"
"62159",5898546,"gate_40",13,"True","False"
"62160",9755021,"gate_40",2,"False","False"
"62161",2841373,"gate_40",15,"False","False"
"62162",3893209,"gate_40",7,"False","False"
"62163",9404392,"gate_40",57,"True","False"
"62164",5844322,"gate_40",9,"True","False"
"62165",5343197,"gate_40",117,"True","False"
"62166",6019141,"gate_40",101,"True","False"
"62167",6453897,"gate_40",15,"False","False"
"62168",3423940,"gate_40",32,"True","False"
"62169",1384079,"gate_40",60,"False","True"
"62170",3432839,"gate_40",23,"True","False"
"62171",3254086,"gate_40",4,"False","False"
"62172",4996046,"gate_40",22,"True","False"
"62173",2475384,"gate_40",0,"False","False"
"62174",4467420,"gate_40",275,"True","True"
"62175",2229706,"gate_40",4,"False","False"
"62176",7792809,"gate_40",20,"True","True"
"62177",1184191,"gate_40",167,"True","False"
"62178",8187149,"gate_40",26,"True","False"
"62179",3157236,"gate_40",23,"False","False"
"62180",6734269,"gate_40",7,"True","False"
"62181",7714703,"gate_40",61,"True","False"
"62182",5080791,"gate_40",2,"False","False"
"62183",3785261,"gate_40",2,"False","False"
"62184",5318142,"gate_40",5,"False","False"
"62185",2937008,"gate_40",8,"False","False"
"62186",2391807,"gate_40",53,"True","False"
"62187",8120080,"gate_40",80,"True","True"
"62188",9915839,"gate_40",5,"True","False"
"62189",2507630,"gate_40",467,"True","True"
"62190",8185427,"gate_40",95,"True","False"
"62191",4159530,"gate_40",54,"True","False"
"62192",9743789,"gate_40",84,"True","False"
"62193",2671729,"gate_40",220,"False","True"
"62194",3626438,"gate_40",56,"True","False"
"62195",9693444,"gate_40",16,"True","False"
"62196",5067987,"gate_40",3,"False","False"
"62197",3819616,"gate_40",2,"False","False"
"62198",2991918,"gate_40",83,"False","True"
"62199",270229,"gate_40",77,"True","False"
"62200",5890945,"gate_40",55,"True","True"
"62201",973709,"gate_40",68,"True","True"
"62202",7293270,"gate_40",46,"True","True"
"62203",138392,"gate_40",34,"True","False"
"62204",4843074,"gate_40",3,"False","False"
"62205",2815904,"gate_40",18,"False","False"
"62206",3151807,"gate_40",5,"True","False"
"62207",3364318,"gate_40",4,"False","False"
"62208",2528409,"gate_40",58,"True","False"
"62209",7957247,"gate_40",82,"False","False"
"62210",9101748,"gate_40",2,"True","False"
"62211",886697,"gate_40",229,"True","True"
"62212",4699276,"gate_40",139,"True","True"
"62213",9500289,"gate_40",1,"False","False"
"62214",6447333,"gate_40",13,"False","False"
"62215",3941938,"gate_40",96,"True","False"
"62216",6817397,"gate_40",99,"True","True"
"62217",1147809,"gate_40",65,"True","True"
"62218",9382106,"gate_40",92,"True","True"
"62219",7967307,"gate_40",1,"False","False"
"62220",9575830,"gate_40",3,"False","False"
"62221",3486551,"gate_40",19,"False","False"
"62222",4166408,"gate_40",51,"True","False"
"62223",8933007,"gate_40",15,"False","False"
"62224",7732532,"gate_40",4,"False","True"
"62225",9583421,"gate_40",3,"False","False"
"62226",6884223,"gate_40",68,"False","True"
"62227",1219348,"gate_40",44,"True","False"
"62228",6736778,"gate_40",39,"True","False"
"62229",3105423,"gate_40",12,"False","False"
"62230",3471971,"gate_40",82,"True","True"
"62231",3594535,"gate_40",123,"True","True"
"62232",3256899,"gate_40",69,"True","True"
"62233",6456639,"gate_40",3,"False","False"
"62234",7078962,"gate_40",7,"False","False"
"62235",3543768,"gate_40",23,"True","False"
"62236",8870997,"gate_40",112,"True","True"
"62237",5674635,"gate_40",26,"False","True"
"62238",5516942,"gate_40",28,"True","False"
"62239",9670746,"gate_40",3,"False","False"
"62240",1255979,"gate_40",18,"True","False"
"62241",150860,"gate_40",11,"False","False"
"62242",1539813,"gate_40",95,"False","False"
"62243",4264312,"gate_40",9,"False","False"
"62244",1117456,"gate_40",189,"True","False"
"62245",6935731,"gate_40",13,"False","True"
"62246",8755668,"gate_40",2,"False","False"
"62247",7115654,"gate_40",1,"False","False"
"62248",6743195,"gate_40",52,"True","False"
"62249",3583604,"gate_40",25,"True","False"
"62250",6735425,"gate_40",0,"False","False"
"62251",4108752,"gate_40",2,"False","False"
"62252",2289920,"gate_40",1,"False","False"
"62253",5318713,"gate_40",62,"False","False"
"62254",9554773,"gate_40",2,"False","False"
"62255",8206341,"gate_40",2,"False","False"
"62256",4493662,"gate_40",2,"False","False"
"62257",4575068,"gate_40",10,"False","False"
"62258",1125419,"gate_40",2,"False","False"
"62259",5583142,"gate_40",147,"False","True"
"62260",4739504,"gate_40",9,"False","False"
"62261",2814986,"gate_40",5,"False","False"
"62262",515504,"gate_40",11,"False","False"
"62263",4678393,"gate_40",155,"True","True"
"62264",4550411,"gate_40",104,"False","True"
"62265",1667157,"gate_40",25,"True","False"
"62266",3117342,"gate_40",17,"False","False"
"62267",9008788,"gate_40",29,"False","False"
"62268",7929688,"gate_40",26,"False","False"
"62269",5841850,"gate_40",11,"False","False"
"62270",8425514,"gate_40",13,"False","False"
"62271",4424017,"gate_40",2,"False","False"
"62272",7585426,"gate_40",75,"True","False"
"62273",3050922,"gate_40",124,"True","True"
"62274",3742109,"gate_40",8,"False","False"
"62275",4184679,"gate_40",475,"True","True"
"62276",8431680,"gate_40",4,"False","False"
"62277",2009412,"gate_40",82,"True","True"
"62278",3284110,"gate_40",37,"False","False"
"62279",2940931,"gate_40",6,"False","False"
"62280",6416400,"gate_40",8,"False","False"
"62281",1905593,"gate_40",159,"True","True"
"62282",1962509,"gate_40",4,"False","False"
"62283",8776110,"gate_40",50,"False","False"
"62284",677468,"gate_40",23,"True","False"
"62285",4366570,"gate_40",8,"True","False"
"62286",1030778,"gate_40",34,"True","False"
"62287",9796911,"gate_40",74,"True","False"
"62288",8517189,"gate_40",160,"False","False"
"62289",4362280,"gate_40",28,"True","False"
"62290",8486547,"gate_40",17,"True","False"
"62291",1646287,"gate_40",22,"True","False"
"62292",4372194,"gate_40",152,"True","False"
"62293",5607753,"gate_40",123,"True","True"
"62294",2101919,"gate_40",2,"False","False"
"62295",537162,"gate_40",11,"False","False"
"62296",6133323,"gate_40",44,"False","False"
"62297",5216940,"gate_40",84,"True","False"
"62298",9772279,"gate_40",3,"False","False"
"62299",142665,"gate_40",28,"True","False"
"62300",9356119,"gate_40",9,"False","False"
"62301",536200,"gate_40",32,"True","True"
"62302",8740260,"gate_40",10,"False","False"
"62303",6149908,"gate_40",2,"False","False"
"62304",9320051,"gate_40",100,"True","True"
"62305",961087,"gate_40",2,"False","False"
"62306",1800594,"gate_40",10,"False","False"
"62307",1692903,"gate_40",8,"False","False"
"62308",6489652,"gate_40",96,"True","False"
"62309",9273178,"gate_40",97,"True","False"
"62310",2237641,"gate_40",126,"True","True"
"62311",8045189,"gate_40",223,"True","True"
"62312",8912060,"gate_40",1,"False","False"
"62313",5176118,"gate_40",10,"True","False"
"62314",7678310,"gate_40",21,"True","False"
"62315",4073681,"gate_40",31,"True","True"
"62316",1727414,"gate_40",34,"True","False"
"62317",7689704,"gate_40",4,"True","False"
"62318",2573420,"gate_40",23,"True","False"
"62319",2883691,"gate_40",173,"True","True"
"62320",416152,"gate_40",45,"True","False"
"62321",417578,"gate_40",189,"True","False"
"62322",2521493,"gate_40",14,"True","False"
"62323",4481219,"gate_40",19,"True","False"
"62324",5117021,"gate_40",80,"True","False"
"62325",2844758,"gate_40",18,"True","False"
"62326",3957481,"gate_40",14,"True","False"
"62327",813634,"gate_40",140,"True","True"
"62328",6060730,"gate_40",15,"False","False"
"62329",2973438,"gate_40",60,"True","True"
"62330",7924046,"gate_40",0,"False","False"
"62331",5624342,"gate_40",177,"True","True"
"62332",7206754,"gate_40",102,"True","True"
"62333",4766278,"gate_40",3,"False","False"
"62334",2451698,"gate_40",184,"True","False"
"62335",4233152,"gate_40",95,"True","True"
"62336",347603,"gate_40",28,"True","False"
"62337",3130705,"gate_40",4,"True","False"
"62338",8991292,"gate_40",11,"False","False"
"62339",7544842,"gate_40",548,"True","True"
"62340",2445486,"gate_40",9,"True","False"
"62341",4661821,"gate_40",5,"False","False"
"62342",8057820,"gate_40",73,"False","True"
"62343",6157087,"gate_40",2,"False","False"
"62344",2768330,"gate_40",41,"True","False"
"62345",4240661,"gate_40",18,"False","False"
"62346",2434057,"gate_40",35,"True","False"
"62347",7892170,"gate_40",126,"True","False"
"62348",275311,"gate_40",5,"False","False"
"62349",7187865,"gate_40",18,"True","True"
"62350",4018760,"gate_40",5,"False","False"
"62351",2666848,"gate_40",0,"False","False"
"62352",9524385,"gate_40",25,"True","False"
"62353",6706835,"gate_40",0,"False","False"
"62354",228897,"gate_40",74,"True","True"
"62355",8881951,"gate_40",4,"False","False"
"62356",599902,"gate_40",669,"True","True"
"62357",8813752,"gate_40",16,"False","False"
"62358",364769,"gate_40",149,"True","True"
"62359",4518019,"gate_40",0,"False","False"
"62360",5037299,"gate_40",17,"True","False"
"62361",9383810,"gate_40",1,"False","False"
"62362",7498441,"gate_40",3,"False","False"
"62363",7540457,"gate_40",28,"False","False"
"62364",1217015,"gate_40",42,"True","False"
"62365",7540718,"gate_40",0,"False","False"
"62366",9264819,"gate_40",1,"False","False"
"62367",7266192,"gate_40",2,"False","False"
"62368",6402893,"gate_40",57,"True","False"
"62369",1733881,"gate_40",20,"False","False"
"62370",9012597,"gate_40",6,"False","False"
"62371",2943557,"gate_40",0,"False","False"
"62372",4753970,"gate_40",80,"True","False"
"62373",8173816,"gate_40",3,"False","False"
"62374",4520130,"gate_40",0,"False","False"
"62375",8943253,"gate_40",21,"False","False"
"62376",8453397,"gate_40",51,"True","True"
"62377",8122901,"gate_40",251,"True","True"
"62378",9240966,"gate_40",6,"False","False"
"62379",579772,"gate_40",2,"False","False"
"62380",3079570,"gate_40",25,"True","False"
"62381",6546834,"gate_40",12,"True","False"
"62382",8817954,"gate_40",422,"True","True"
"62383",367281,"gate_40",33,"False","False"
"62384",6674070,"gate_40",0,"False","False"
"62385",8483604,"gate_40",5,"False","False"
"62386",8428925,"gate_40",59,"True","False"
"62387",1818884,"gate_40",7,"False","False"
"62388",9480122,"gate_40",21,"True","False"
"62389",4059727,"gate_40",145,"True","True"
"62390",4994030,"gate_40",18,"False","False"
"62391",2366925,"gate_40",39,"False","False"
"62392",4927023,"gate_40",5,"False","False"
"62393",5619901,"gate_40",27,"False","False"
"62394",966578,"gate_40",2,"False","False"
"62395",9491189,"gate_40",20,"True","False"
"62396",6865993,"gate_40",149,"True","True"
"62397",9503192,"gate_40",251,"True","True"
"62398",7670088,"gate_40",6,"False","False"
"62399",6848332,"gate_40",8,"False","False"
"62400",8140057,"gate_40",1,"False","False"
"62401",5781473,"gate_40",3,"False","False"
"62402",4522411,"gate_40",4,"False","False"
"62403",290992,"gate_40",9,"False","False"
"62404",8409977,"gate_40",0,"False","False"
"62405",6023663,"gate_40",16,"True","False"
"62406",6848806,"gate_40",5,"False","False"
"62407",75734,"gate_40",4,"False","False"
"62408",4634172,"gate_40",375,"True","True"
"62409",5233204,"gate_40",84,"True","False"
"62410",6398790,"gate_40",13,"True","False"
"62411",2382286,"gate_40",3,"False","False"
"62412",7591927,"gate_40",34,"True","True"
"62413",2409406,"gate_40",7,"False","False"
"62414",5730464,"gate_40",57,"True","False"
"62415",3726698,"gate_40",49,"False","False"
"62416",4787053,"gate_40",34,"False","False"
"62417",9058540,"gate_40",0,"False","False"
"62418",4129561,"gate_40",7,"False","False"
"62419",2449613,"gate_40",11,"False","False"
"62420",784219,"gate_40",3,"False","False"
"62421",3967039,"gate_40",14,"True","False"
"62422",5829822,"gate_40",5,"False","False"
"62423",5122931,"gate_40",25,"True","False"
"62424",3415182,"gate_40",4,"False","False"
"62425",6266919,"gate_40",90,"True","True"
"62426",3701203,"gate_40",12,"False","False"
"62427",5418719,"gate_40",18,"True","False"
"62428",7706402,"gate_40",0,"False","False"
"62429",5659899,"gate_40",11,"True","False"
"62430",8133558,"gate_40",3,"False","False"
"62431",1206022,"gate_40",19,"False","False"
"62432",7031843,"gate_40",85,"False","False"
"62433",4720507,"gate_40",21,"True","False"
"62434",5159863,"gate_40",0,"False","False"
"62435",5611038,"gate_40",15,"False","False"
"62436",8537799,"gate_40",8,"False","True"
"62437",789035,"gate_40",44,"True","False"
"62438",1792530,"gate_40",19,"True","False"
"62439",8823174,"gate_40",195,"True","True"
"62440",8840219,"gate_40",15,"False","False"
"62441",8870497,"gate_40",0,"False","False"
"62442",5826286,"gate_40",18,"False","False"
"62443",17422,"gate_40",2,"False","False"
"62444",9771471,"gate_40",541,"True","True"
"62445",1659456,"gate_40",128,"True","False"
"62446",18213,"gate_40",36,"True","False"
"62447",5595363,"gate_40",371,"True","True"
"62448",7645236,"gate_40",5,"False","False"
"62449",2539781,"gate_40",4,"False","False"
"62450",3137523,"gate_40",1,"False","False"
"62451",6612751,"gate_40",3,"False","False"
"62452",3818931,"gate_40",89,"False","False"
"62453",8168112,"gate_40",22,"False","False"
"62454",6227036,"gate_40",6,"True","False"
"62455",5577805,"gate_40",6,"False","False"
"62456",9090335,"gate_40",30,"True","False"
"62457",2344319,"gate_40",3,"False","False"
"62458",9709952,"gate_40",154,"True","False"
"62459",6053775,"gate_40",105,"False","True"
"62460",6223148,"gate_40",94,"True","True"
"62461",1184470,"gate_40",10,"False","False"
"62462",2318839,"gate_40",18,"False","False"
"62463",4197513,"gate_40",3,"False","False"
"62464",8929216,"gate_40",4,"True","False"
"62465",7641055,"gate_40",15,"False","False"
"62466",6917725,"gate_40",53,"True","False"
"62467",8984174,"gate_40",14,"False","False"
"62468",9176684,"gate_40",1138,"True","True"
"62469",3277164,"gate_40",0,"False","False"
"62470",952853,"gate_40",22,"False","False"
"62471",6733327,"gate_40",36,"True","False"
"62472",6973883,"gate_40",476,"True","True"
"62473",2962067,"gate_40",8,"False","False"
"62474",8268214,"gate_40",2,"False","False"
"62475",2555350,"gate_40",7,"False","False"
"62476",871407,"gate_40",23,"False","False"
"62477",1520167,"gate_40",71,"True","False"
"62478",5235791,"gate_40",44,"True","False"
"62479",9753391,"gate_40",16,"True","True"
"62480",8365537,"gate_40",151,"True","True"
"62481",3011958,"gate_40",2,"False","False"
"62482",7283346,"gate_40",19,"True","False"
"62483",5762194,"gate_40",87,"True","False"
"62484",401304,"gate_40",5,"True","False"
"62485",202730,"gate_40",6,"False","False"
"62486",6052890,"gate_40",24,"True","False"
"62487",2375603,"gate_40",3,"True","False"
"62488",6115559,"gate_40",2,"False","False"
"62489",1763101,"gate_40",1,"False","False"
"62490",6905355,"gate_40",2,"False","False"
"62491",230329,"gate_40",1,"False","False"
"62492",1890258,"gate_40",47,"False","False"
"62493",527504,"gate_40",2,"False","False"
"62494",2780939,"gate_40",27,"True","False"
"62495",3373469,"gate_40",40,"True","False"
"62496",9042222,"gate_40",7,"False","False"
"62497",469442,"gate_40",233,"True","True"
"62498",5196946,"gate_40",2,"False","False"
"62499",7963997,"gate_40",3,"False","False"
"62500",6788926,"gate_40",56,"True","False"
"62501",6856011,"gate_40",0,"False","False"
"62502",1492660,"gate_40",6,"False","False"
"62503",4758366,"gate_40",26,"False","False"
"62504",7713350,"gate_40",10,"True","False"
"62505",1445001,"gate_40",7,"False","False"
"62506",9396096,"gate_40",9,"False","True"
"62507",4167135,"gate_40",6,"False","False"
"62508",8537557,"gate_40",31,"True","False"
"62509",1391377,"gate_40",27,"True","False"
"62510",6877220,"gate_40",380,"True","True"
"62511",8786087,"gate_40",3,"False","False"
"62512",3553669,"gate_40",11,"False","False"
"62513",3277768,"gate_40",221,"True","True"
"62514",6492170,"gate_40",1,"False","False"
"62515",4103323,"gate_40",16,"False","False"
"62516",1360286,"gate_40",64,"True","True"
"62517",88521,"gate_40",44,"False","False"
"62518",7718248,"gate_40",10,"False","False"
"62519",6089935,"gate_40",2,"False","False"
"62520",7674620,"gate_40",37,"False","False"
"62521",7446040,"gate_40",1,"False","False"
"62522",1367942,"gate_40",190,"True","False"
"62523",9845016,"gate_40",8,"False","False"
"62524",4439021,"gate_40",3,"False","False"
"62525",6959850,"gate_40",3,"False","False"
"62526",5667707,"gate_40",32,"True","False"
"62527",6756461,"gate_40",7,"False","False"
"62528",4704542,"gate_40",5,"False","False"
"62529",6696698,"gate_40",51,"False","True"
"62530",6818041,"gate_40",145,"True","True"
"62531",121738,"gate_40",19,"False","False"
"62532",8898968,"gate_40",174,"False","True"
"62533",9174791,"gate_40",67,"True","False"
"62534",4148413,"gate_40",1,"False","False"
"62535",4445425,"gate_40",1,"False","False"
"62536",622972,"gate_40",240,"True","False"
"62537",6068210,"gate_40",11,"True","False"
"62538",4117187,"gate_40",19,"True","False"
"62539",5851601,"gate_40",345,"True","True"
"62540",3978736,"gate_40",4,"True","False"
"62541",1455237,"gate_40",66,"True","False"
"62542",6303138,"gate_40",75,"True","False"
"62543",5842057,"gate_40",11,"False","False"
"62544",3773992,"gate_40",1,"False","False"
"62545",8669371,"gate_40",210,"True","True"
"62546",9627608,"gate_40",5,"False","False"
"62547",3973975,"gate_40",0,"False","False"
"62548",5112874,"gate_40",18,"False","False"
"62549",1842800,"gate_40",4,"False","False"
"62550",196526,"gate_40",6,"True","False"
"62551",8050278,"gate_40",1,"False","False"
"62552",3450363,"gate_40",51,"True","False"
"62553",2336602,"gate_40",85,"True","True"
"62554",1551840,"gate_40",55,"True","False"
"62555",9399892,"gate_40",9,"False","False"
"62556",2456019,"gate_40",116,"True","True"
"62557",9836475,"gate_40",13,"False","False"
"62558",8943937,"gate_40",32,"True","False"
"62559",7874631,"gate_40",40,"True","True"
"62560",7544659,"gate_40",200,"True","True"
"62561",9404216,"gate_40",1,"False","False"
"62562",476815,"gate_40",1,"False","False"
"62563",5214292,"gate_40",1,"False","False"
"62564",7191653,"gate_40",8,"False","False"
"62565",4023268,"gate_40",141,"True","True"
"62566",3697760,"gate_40",31,"False","False"
"62567",6976032,"gate_40",2,"False","False"
"62568",9691636,"gate_40",10,"False","False"
"62569",4386206,"gate_40",20,"True","False"
"62570",4433851,"gate_40",66,"True","False"
"62571",6191516,"gate_40",47,"False","True"
"62572",3912077,"gate_40",7,"False","False"
"62573",1900636,"gate_40",6,"False","False"
"62574",8822131,"gate_40",27,"False","False"
"62575",3284963,"gate_40",105,"True","True"
"62576",220846,"gate_40",383,"True","True"
"62577",7163712,"gate_40",10,"True","False"
"62578",4392793,"gate_40",2,"False","False"
"62579",4703946,"gate_40",0,"False","False"
"62580",7887297,"gate_40",13,"True","False"
"62581",7438094,"gate_40",8,"False","False"
"62582",5709792,"gate_40",5,"False","False"
"62583",2329874,"gate_40",188,"True","True"
"62584",4659702,"gate_40",0,"False","False"
"62585",3194843,"gate_40",13,"True","False"
"62586",8994099,"gate_40",7,"False","False"
"62587",650280,"gate_40",170,"True","True"
"62588",5477413,"gate_40",250,"True","True"
"62589",4813756,"gate_40",35,"True","False"
"62590",8668463,"gate_40",61,"True","True"
"62591",5426333,"gate_40",60,"True","False"
"62592",3546046,"gate_40",0,"False","False"
"62593",7376628,"gate_40",2,"False","False"
"62594",7900760,"gate_40",7,"False","False"
"62595",4394930,"gate_40",144,"True","True"
"62596",2503525,"gate_40",4,"True","False"
"62597",6549294,"gate_40",90,"True","True"
"62598",5512565,"gate_40",50,"True","False"
"62599",2795762,"gate_40",20,"False","False"
"62600",1574684,"gate_40",2,"False","False"
"62601",8719941,"gate_40",6,"False","False"
"62602",6312108,"gate_40",6,"False","False"
"62603",8579125,"gate_40",86,"True","False"
"62604",487131,"gate_40",3,"False","False"
"62605",91010,"gate_40",70,"False","False"
"62606",7558789,"gate_40",177,"True","True"
"62607",376530,"gate_40",103,"True","False"
"62608",3277533,"gate_40",13,"False","False"
"62609",1202790,"gate_40",65,"True","True"
"62610",2110008,"gate_40",17,"True","False"
"62611",1524348,"gate_40",20,"True","False"
"62612",4182684,"gate_40",14,"True","False"
"62613",6360916,"gate_40",12,"False","False"
"62614",1027167,"gate_40",26,"True","False"
"62615",6484180,"gate_40",46,"True","False"
"62616",3343085,"gate_40",168,"True","True"
"62617",9605976,"gate_40",23,"False","False"
"62618",739553,"gate_40",14,"True","False"
"62619",7140178,"gate_40",36,"True","False"
"62620",3924430,"gate_40",53,"True","False"
"62621",524683,"gate_40",67,"True","False"
"62622",5209350,"gate_40",8,"False","False"
"62623",2932552,"gate_40",10,"False","False"
"62624",8896877,"gate_40",31,"True","False"
"62625",2703363,"gate_40",8,"False","False"
"62626",1412552,"gate_40",128,"False","True"
"62627",5606093,"gate_40",2,"False","False"
"62628",8976802,"gate_40",2,"False","False"
"62629",8837049,"gate_40",18,"True","False"
"62630",7352736,"gate_40",85,"True","True"
"62631",5009194,"gate_40",917,"True","True"
"62632",5665775,"gate_40",98,"True","False"
"62633",7030518,"gate_40",55,"True","False"
"62634",8429621,"gate_40",623,"True","True"
"62635",9794801,"gate_40",53,"True","False"
"62636",3493824,"gate_40",82,"True","False"
"62637",6285530,"gate_40",13,"False","False"
"62638",4633571,"gate_40",1,"False","False"
"62639",513495,"gate_40",0,"False","False"
"62640",861674,"gate_40",32,"True","False"
"62641",2809277,"gate_40",8,"True","False"
"62642",3904068,"gate_40",6,"False","False"
"62643",8809995,"gate_40",23,"False","False"
"62644",7437151,"gate_40",161,"True","True"
"62645",1363622,"gate_40",0,"False","False"
"62646",8384218,"gate_40",14,"False","False"
"62647",7755079,"gate_40",3,"False","False"
"62648",7445350,"gate_40",56,"True","True"
"62649",6677124,"gate_40",16,"False","False"
"62650",2830975,"gate_40",28,"True","False"
"62651",1089927,"gate_40",9,"False","False"
"62652",6550708,"gate_40",99,"True","False"
"62653",5441861,"gate_40",29,"True","False"
"62654",1471015,"gate_40",11,"True","False"
"62655",464095,"gate_40",4,"False","False"
"62656",5633848,"gate_40",4,"False","False"
"62657",3001664,"gate_40",11,"False","False"
"62658",6647620,"gate_40",1,"False","False"
"62659",7651714,"gate_40",74,"True","False"
"62660",3734618,"gate_40",138,"True","True"
"62661",2289854,"gate_40",0,"False","False"
"62662",7990148,"gate_40",6,"False","False"
"62663",687016,"gate_40",11,"False","False"
"62664",727625,"gate_40",62,"True","False"
"62665",4339242,"gate_40",146,"True","True"
"62666",2672061,"gate_40",11,"False","False"
"62667",8773356,"gate_40",9,"False","False"
"62668",5009869,"gate_40",13,"False","False"
"62669",824855,"gate_40",60,"True","False"
"62670",898285,"gate_40",2,"False","False"
"62671",461211,"gate_40",42,"True","False"
"62672",8374395,"gate_40",47,"True","False"
"62673",851814,"gate_40",60,"True","True"
"62674",8512900,"gate_40",1,"False","False"
"62675",2063638,"gate_40",58,"False","False"
"62676",683615,"gate_40",14,"False","False"
"62677",1029341,"gate_40",5,"True","False"
"62678",5435135,"gate_40",2,"False","False"
"62679",1825923,"gate_40",66,"False","True"
"62680",9783993,"gate_40",4,"False","False"
"62681",5643663,"gate_40",6,"False","False"
"62682",1702373,"gate_40",19,"True","False"
"62683",4588553,"gate_40",12,"True","False"
"62684",3302576,"gate_40",106,"True","False"
"62685",365759,"gate_40",3,"False","False"
"62686",7771781,"gate_40",107,"True","False"
"62687",2395888,"gate_40",344,"True","True"
"62688",8250685,"gate_40",67,"True","False"
"62689",4438111,"gate_40",66,"True","False"
"62690",6729428,"gate_40",10,"False","False"
"62691",3990423,"gate_40",25,"True","False"
"62692",1738812,"gate_40",18,"False","False"
"62693",9692381,"gate_40",20,"True","False"
"62694",2598973,"gate_40",17,"False","True"
"62695",4399421,"gate_40",13,"False","False"
"62696",5902594,"gate_40",75,"True","False"
"62697",5584420,"gate_40",74,"True","True"
"62698",7296496,"gate_40",114,"False","True"
"62699",6241610,"gate_40",17,"False","False"
"62700",3634358,"gate_40",15,"True","False"
"62701",8108384,"gate_40",18,"False","False"
"62702",6453599,"gate_40",0,"False","False"
"62703",4429430,"gate_40",36,"True","False"
"62704",1622160,"gate_40",6,"False","False"
"62705",494012,"gate_40",1,"False","False"
"62706",7513681,"gate_40",63,"False","False"
"62707",1248011,"gate_40",7,"False","False"
"62708",6334840,"gate_40",101,"True","True"
"62709",1784088,"gate_40",268,"True","True"
"62710",3651054,"gate_40",19,"True","False"
